id,name,comment,diameter_mm,end_year,is_H_gas,is_bothDirection,lat_mean,length_km,long_mean,max_cap_M_m3_per_d,max_pressure_bar,num_compressor,start_year,waterDepth_m,from_node_id,to_node_id,from_country_code,to_country_code,from_lat,to_lat,from_long,to_long,manually_added
INET_PL_908_EE_2,PolandLithuania2,,923.7925292425738,2050,1.0,0.0,53.6387419,281.77858437127105,22.3328974,6.3,75.0,3.0,2022.0,162.30189556666335,INET_N_50,INET_N_301,LT,PL,54.396,52.8814838,24.046,20.6197948,False
INET_PL_912,PolandUkrainInterconnector,,923.7925292425738,2050,1.0,1.0,49.91247155000001,72.96566385975095,23.160950800000002,21.92,75.0,3.0,2025.0,213.9863375200307,INET_N_391,INET_N_696,PL,PL,49.8087968,50.0161463,23.6441847,22.6777169,False
INET_PL_914,PolandSlovakiaInterconnector,,1000.0,2050,1.0,1.0,49.089356,119.59362423074958,22.0969495,12.877,84.0,3.0,2020.0,184.0642883148898,INET_N_1429,INET_N_1560,PL,SI,49.62671,48.552002,22.072274,22.121625,False
INET_PL_916,Stork_I_II,,923.7925292425738,2050,1.0,0.0,49.7323559,8.397890144938627,18.583646950000002,27.39,75.0,3.0,2022.0,232.08581879307292,INET_N_1503,INET_N_302,CZ,PL,49.714948,49.7497638,18.531823,18.6354709,False
INET_PL_918_EE_0,BalticPolishPipe0,,923.7925292425738,2050,1.0,0.0,53.03223735,144.49921214587695,15.449215,13.6986,75.0,3.0,2022.0,186.78285025527947,INET_N_898,INET_N_551,PL,PL,52.5006547,53.56382,16.07,14.82843,False
INET_PL_918_EE_1,BalticPolishPipe1,,923.7925292425738,2050,1.0,0.0,53.68391,39.30522561458511,15.047260000000001,13.6986,75.0,3.0,2022.0,186.78285025527947,INET_N_551,INET_N_1150,PL,PL,53.56382,53.804,14.82843,15.26609,False
INET_PL_918_EE_2,BalticPolishPipe2,,923.7925292425738,2050,1.0,0.0,53.947,34.303943882129154,15.168045,13.6986,75.0,3.0,2022.0,186.78285025527947,INET_N_1150,INET_N_1030,PL,PL,53.804,54.09,15.26609,15.07,False
INET_PL_918_EE_3,BalticPolishPipe3,,923.7925292425738,2050,1.0,0.0,54.6385,225.80096590314488,13.594000000000001,13.6986,75.0,3.0,2022.0,186.78285025527947,INET_N_1030,INET_N_483,PL,DK,54.09,55.187,15.07,12.118,False
INET_PL_918_EE_4,BalticPolishPipe4,,923.7925292425738,2050,1.0,0.0,55.2885,61.78511531282397,11.664000000000001,13.6986,75.0,3.0,2022.0,186.78285025527947,INET_N_483,INET_N_1375,DK,DK,55.187,55.39,12.118,11.21,False
INET_PL_918_EE_5,BalticPolishPipe5,,923.7925292425738,2050,1.0,0.0,55.338499999999996,28.75956541806081,11.0015,13.6986,75.0,3.0,2022.0,186.78285025527947,INET_N_1375,INET_N_1064,DK,DK,55.39,55.287,11.21,10.793,False
INET_PL_918_EE_6,BalticPolishPipe6,,923.7925292425738,2050,1.0,0.0,55.4522795,100.3735478910373,10.052645949999999,13.6986,75.0,3.0,2022.0,186.78285025527947,INET_N_1064,INET_N_418,DK,DK,55.287,55.617559,10.793,9.3122919,False
INET_PL_918_EE_7,BalticPolishPipe7,,923.7925292425738,2050,1.0,0.0,55.696779500000005,73.25481931864547,8.745145950000001,13.6986,75.0,3.0,2022.0,186.78285025527947,INET_N_418,INET_N_180,DK,DK,55.617559,55.776,9.3122919,8.178,False
INET_PL_927,EntsoG_1,,923.7925292425738,2050,1.0,0.0,51.17431315,139.93477252231165,16.0303958,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_831,INET_N_1639,PL,PL,51.2286263,51.12,15.0307916,17.03,False
INET_PL_929,EntsoG_2,,923.7925292425738,2050,1.0,0.0,51.347145,67.48749855992222,17.35196,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1639,INET_N_1074,PL,PL,51.12,51.57429,17.03,17.67392,False
INET_PL_931_EE_0,EntsoG_30,,923.7925292425738,2050,1.0,0.0,51.8471835,93.16200033771673,17.1596945,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1074,INET_N_194,PL,PL,51.57429,52.120077,17.67392,16.645469,False
INET_PL_931_EE_1,EntsoG_31,,923.7925292425738,2050,1.0,0.0,52.31036585,57.64904799151297,16.3577345,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_194,INET_N_898,PL,PL,52.120077,52.5006547,16.645469,16.07,False
INET_PL_934,EntsoG_4,,923.7925292425738,2050,1.0,0.0,52.140845,153.5505370892155,18.316409999999998,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1074,INET_N_1630,PL,PL ,51.57429,52.7074,17.67392,18.9589,False
INET_PL_936,EntsoG_5,,923.7925292425738,2050,1.0,0.0,52.5387,145.04878121449045,19.99445,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1630,INET_N_1221,PL ,PL,52.7074,52.37,18.9589,21.03,False
INET_PL_938,EntsoG_6,,923.7925292425738,2050,1.0,0.0,51.915565,122.94774628521974,21.539978,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1221,INET_N_1640,PL,PL,52.37,51.46113,21.03,22.049956,False
INET_PL_940,EntsoG_7,,923.7925292425738,2050,1.0,0.0,51.928365,130.97186707225697,22.6308935,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1640,INET_N_1644,PL,PL,51.46113,52.3956,22.049956,23.211831,False
INET_PL_942,EntsoG_8,,923.7925292425738,2050,1.0,0.0,50.73863815,166.68768010118507,22.36383645,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1640,INET_N_696,PL,PL,51.46113,50.0161463,22.049956,22.6777169,False
INET_PL_944,EntsoG_9,,923.7925292425738,2050,1.0,0.0,50.01156215,29.579936204316677,22.47092895,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_696,INET_N_653,PL,PL,50.0161463,50.006978,22.6777169,22.264141,False
INET_PL_946,EntsoG_10,,923.7925292425738,2050,1.0,0.0,50.956095,176.7633662149165,18.46651,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1074,INET_N_1523,PL,PL,51.57429,50.3379,17.67392,19.2591,False
INET_PL_948,EntsoG_11,,923.7925292425738,2050,1.0,0.0,50.175850999999994,137.70646312263176,20.191983999999998,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1523,INET_N_1155,PL,PL,50.3379,50.013802,19.2591,21.124868,False
INET_PL_950,EntsoG_12,,923.7925292425738,2050,1.0,0.0,50.039801,64.81179678554179,21.576684,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1155,INET_N_1277,PL,PL ,50.013802,50.0658,21.124868,22.0285,False
INET_PL_952,EntsoG_13,,923.7925292425738,2050,1.0,0.0,50.036389,18.06160132376534,22.1463205,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1277,INET_N_653,PL ,PL,50.0658,50.006978,22.0285,22.264141,False
INET_PL_954,EntsoG_14,,923.7925292425738,2050,1.0,0.0,50.18725,33.59143007460977,19.24305,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1523,INET_N_1099,PL,PL,50.3379,50.0366,19.2591,19.227,False
INET_PL_956,EntsoG_15,,923.7925292425738,2050,1.0,0.0,49.918800000000005,40.835996326585544,19.00835,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1099,INET_N_1374,PL,PL,50.0366,49.801,19.227,18.7897,False
INET_PL_958,EntsoG_16,,923.7925292425738,2050,1.0,0.0,49.7753819,12.458284958640345,18.71258545,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1374,INET_N_302,PL,PL,49.801,49.7497638,18.7897,18.6354709,False
INET_PL_960,EntsoG_17,,923.7925292425738,2050,1.0,0.0,50.025200999999996,135.64108877853482,20.175933999999998,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1099,INET_N_1155,PL,PL,50.0366,50.013802,19.227,21.124868,False
INET_PL_962,EntsoG_18,,923.7925292425738,2050,1.0,0.0,53.5332,185.108058323093,18.786949999999997,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1630,INET_N_528,PL ,PL,52.7074,54.359,18.9589,18.615,False
INET_PL_964,EntsoG_19,,923.7925292425738,2050,1.0,0.0,54.081500000000005,227.04763982969084,16.940545,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_528,INET_N_1150,PL,PL,54.359,53.804,18.615,15.26609,False
INET_PL_966,EntsoG_22,,923.7925292425738,2050,1.0,0.0,52.3826,11.186752034964828,23.2914155,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1644,INET_N_1643,PL,BY,52.3956,52.3696,23.211831,23.371,False
INET_PL_968,EntsoG_23,,923.7925292425738,2050,1.0,0.0,53.052661349999994,94.74032399662453,24.602566099999997,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_775,INET_N_1379,PL,BY,53.01781,53.0875127,23.896413,25.3087192,False
INET_PL_970,EntsoG_24,,923.7925292425738,2050,1.0,0.0,53.15610635,92.4934484873453,25.9926096,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1379,INET_N_1024,BY,BE,53.0875127,53.2247,25.3087192,26.6765,False
INET_PL_972,EntsoG_25,,923.7925292425738,2050,1.0,0.0,53.675526,132.6820641065072,27.3357775,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1024,INET_N_968,BE,BY,53.2247,54.126352,26.6765,27.995055,False
INET_PL_974,EntsoG_26,,923.7925292425738,2050,1.0,0.0,52.966331600000004,106.65377234889067,26.005937600000003,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1024,INET_N_692,BE,BY,53.2247,52.7079632,26.6765,25.3353752,False
INET_PL_976,EntsoG_27,,923.7925292425738,2050,1.0,0.0,52.46103705,86.04186643260982,24.8467772,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_692,INET_N_772,BY,BY,52.7079632,52.2141109,25.3353752,24.3581792,False
INET_PL_978,EntsoG_28,,923.7925292425738,2050,1.0,0.0,52.17905545,35.66018460171602,24.103089599999997,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_772,INET_N_1179,BY,BY,52.2141109,52.144,24.3581792,23.848,False
INET_PL_980,EntsoG_29,,923.7925292425738,2050,1.0,0.0,52.2568,41.04190813328996,23.609499999999997,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1179,INET_N_1643,BY,BY,52.144,52.3696,23.848,23.371,False
INET_PL_982,hand_1,,923.7925292425738,2050,1.0,0.0,53.736493499999995,52.04333250341781,14.561576,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1445,INET_N_551,PL,PL,53.909167,53.56382,14.294722,14.82843,False
INET_PL_984,hand_2,,923.7925292425738,2050,1.0,0.0,53.501909999999995,18.139269644006053,14.739215000000002,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_551,INET_N_1448,PL,PL,53.56382,53.44,14.82843,14.65,False
INET_PL_986,hand_3,,923.7925292425738,2050,1.0,0.0,52.4343905,4.969799840636301,14.50842,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_840,INET_N_915,DE,DE,52.427,52.441781,14.543,14.47384,False
INET_PL_988,hand_5,,923.7925292425738,2050,1.0,0.0,47.368522,77.07034809914433,8.4139363,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_479,INET_N_1273,CH,CH,47.658044,47.079,8.6948726,8.133,False
INET_PL_990_EE_0,NordStream_10,,1153.0,2050,1.0,0.0,60.27745,69.15705359093315,27.782848,80.0,220.0,3.0,2011.0,406.16510760015717,INET_N_1172,INET_N_1052,RU,XX,60.5549,60.0,28.065696,27.5,False
INET_PL_990_EE_1,NordStream_11,,1153.0,2050,1.0,0.0,59.75,313.0722929521336,24.75,80.0,220.0,3.0,2011.0,406.16510760015717,INET_N_1052,INET_N_1051,XX,XX,60.0,59.5,27.5,22.0,False
INET_PL_990_EE_2,NordStream_12,,1153.0,2050,1.0,0.0,59.25,79.54294149303374,21.5,80.0,220.0,3.0,2011.0,406.16510760015717,INET_N_1051,INET_N_1050,XX,XX,59.5,59.0,22.0,21.0,False
INET_PL_990_EE_3,NordStream_13,,1153.0,2050,1.0,0.0,57.75,302.31917722515567,20.0,80.0,220.0,3.0,2011.0,406.16510760015717,INET_N_1050,INET_N_1049,XX,XX,59.0,56.5,21.0,19.0,False
INET_PL_990_EE_4,NordStream_14,,1153.0,2050,1.0,0.0,56.1,206.26846499074568,17.5,80.0,220.0,3.0,2011.0,406.16510760015717,INET_N_1049,INET_N_1042,XX,XX,56.5,55.7,19.0,16.0,False
INET_PL_990_EE_5,NordStream_15,,1153.0,2050,1.0,0.0,55.25,112.22094845140532,15.6,80.0,220.0,3.0,2011.0,406.16510760015717,INET_N_1042,INET_N_1041,XX,XX,55.7,54.8,16.0,15.2,False
INET_PL_990_EE_6,NordStream_16,,1153.0,2050,1.0,0.0,54.4755275,123.17476968130576,14.4278035,80.0,220.0,3.0,2011.0,406.16510760015717,INET_N_1041,INET_N_889,XX,DE,54.8,54.151055,15.2,13.655607,False
INET_PL_998_EE_0,NordStream_20,,923.7925292425738,2050,1.0,0.0,59.58984655,60.39360243829632,27.83953755,45.51031743360152,75.0,3.0,2025.0,292.0434688938135,INET_N_1017,INET_N_1048,EE,XX,59.3796931,59.8,28.1790751,27.5,False
INET_PL_998_EE_1,NordStream_21,,923.7925292425738,2050,1.0,0.0,59.55,314.88587368596285,24.75,45.51031743360152,75.0,3.0,2025.0,292.0434688938135,INET_N_1048,INET_N_1047,XX,XX,59.8,59.3,27.5,22.0,False
INET_PL_998_EE_2,NordStream_22,,923.7925292425738,2050,1.0,0.0,59.05,79.78160435245525,21.5,45.51031743360152,75.0,3.0,2025.0,292.0434688938135,INET_N_1047,INET_N_1046,XX,XX,59.3,58.8,22.0,21.0,False
INET_PL_998_EE_3,NordStream_23,,923.7925292425738,2050,1.0,0.0,57.55,302.5774358980721,20.0,45.51031743360152,75.0,3.0,2025.0,292.0434688938135,INET_N_1046,INET_N_1045,XX,XX,58.8,56.3,21.0,19.0,False
INET_PL_998_EE_4,NordStream_24,,923.7925292425738,2050,1.0,0.0,55.9,207.14014048511262,17.5,45.51031743360152,75.0,3.0,2025.0,292.0434688938135,INET_N_1045,INET_N_1044,XX,XX,56.3,55.5,19.0,16.0,False
INET_PL_998_EE_5,NordStream_25,,923.7925292425738,2050,1.0,0.0,55.05,112.33639171483159,15.6,45.51031743360152,75.0,3.0,2025.0,292.0434688938135,INET_N_1044,INET_N_1043,XX,XX,55.5,54.6,16.0,15.2,False
INET_PL_998_EE_6,NordStream_26,,923.7925292425738,2050,1.0,0.0,54.375527500000004,111.82357058178283,14.4278035,45.51031743360152,75.0,3.0,2025.0,292.0434688938135,INET_N_1043,INET_N_889,XX,DE,54.6,54.151055,15.2,13.655607,False
INET_PL_1006_EE_0,Lithuania_Latvia_Interconnection0,,923.7925292425738,2050,1.0,1.0,56.7902,44.55514751894261,24.1894,6.36,75.0,3.0,1962.0,162.50042735393623,INET_N_1231,INET_N_658,LV,LV,56.9904,56.59,24.1788,24.2,False
INET_PL_1006_EE_1,Lithuania_Latvia_Interconnection1,,923.7925292425738,2050,1.0,1.0,56.16239575,95.62337548109934,24.278738699999998,6.36,75.0,3.0,1962.0,162.50042735393623,INET_N_658,INET_N_1113,LV,LT,56.59,55.7347915,24.2,24.3574774,False
INET_PL_1006_EE_2,Lithuania_Latvia_Interconnection2,,923.7925292425738,2050,1.0,1.0,55.33790525,97.39947068584874,24.682548699999998,6.36,75.0,3.0,1962.0,162.50042735393623,INET_N_1113,INET_N_698,LT,LT,55.7347915,54.941019,24.3574774,25.00762,False
INET_PL_1006_EE_3,Lithuania_Latvia_Interconnection3,,923.7925292425738,2050,1.0,1.0,54.8043095,31.865327520111972,25.081809999999997,6.36,75.0,3.0,1962.0,162.50042735393623,INET_N_698,INET_N_1575,LT,LT,54.941019,54.6676,25.00762,25.156,False
INET_PL_1011_EE_0,Karperi_Ampelia0,,923.7925292425738,2050,1.0,0.0,40.93105,64.0551117336362,23.13915,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_720,INET_N_1128,GR,GR,41.1221,40.74,23.4243,22.854,False
INET_PL_1011_EE_1,Karperi_Ampelia1,,923.7925292425738,2050,1.0,0.0,40.74625865,7.187457110421964,22.81216165,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1128,INET_N_1019,GR,GR,40.74,40.7525173,22.854,22.7703233,False
INET_PL_1011_EE_2,Karperi_Ampelia2,,923.7925292425738,2050,1.0,0.0,40.67525865,24.82953292286257,22.664111650000002,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1019,INET_N_1509,GR,GR,40.7525173,40.598,22.7703233,22.5579,False
INET_PL_1011_EE_3,Karperi_Ampelia3,,923.7925292425738,2050,1.0,0.0,39.963499999999996,141.96302156578156,22.46895,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1509,INET_N_56,GR,GR,40.598,39.329,22.5579,22.38,False
INET_PL_1016,Ampelia_Trikala2,,923.7925292425738,2050,1.0,0.0,39.441500000000005,58.223667150252176,22.073999999999998,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_56,INET_N_1510,GR,GR,39.329,39.554,22.38,21.768,False
INET_PL_1018,Ampelia_Volvos,,923.7925292425738,2050,1.0,0.0,39.348,49.210359422763986,22.665,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_56,INET_N_1586,GR,GR,39.329,39.367,22.38,22.95,False
INET_PL_1020,Ampelia_Bralos,,923.7925292425738,2050,1.0,0.0,39.0295,67.01523457354254,22.4217,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_56,INET_N_206,GR,GR,39.329,38.73,22.38,22.4634,False
INET_PL_1022,Bralos_Aliartos,,923.7925292425738,2050,1.0,0.0,38.55565,68.60604133367748,22.7887,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_206,INET_N_32,GR,GR,38.73,38.3813,22.4634,23.114,False
INET_PL_1024,Aliartos_Thiva,,923.7925292425738,2050,1.0,0.0,38.35365,18.99219282849812,23.217,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_32,INET_N_1487,GR,GR,38.3813,38.326,23.114,23.32,False
INET_PL_1026_EE_0,Thiva_Aspropyrgos0,,923.7925292425738,2050,1.0,0.0,38.248000000000005,19.12254623157301,23.366,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1487,INET_N_669,GR,GR,38.326,38.17,23.32,23.412,False
INET_PL_1026_EE_1,Thiva_Aspropyrgos1,,923.7925292425738,2050,1.0,0.0,38.115277000000006,20.46647407654801,23.506,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_669,INET_N_80,GR,GR,38.17,38.060554,23.412,23.6,False
INET_PL_1029,Karperi_Sidirokastron,,923.7925292425738,2050,1.0,0.0,41.17852355,12.80870935152839,23.409060150000002,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_720,INET_N_1361,GR,GR,41.1221,41.2349471,23.4243,23.3938203,False
INET_PL_1031,Kipoi_Komotini,,923.7925292425738,2050,1.0,0.0,41.046428199999994,77.41774140050872,25.8568596,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_752,INET_N_774,GR,GR,40.970417,41.1224394,26.307161,25.4065582,False
INET_PL_1033,Komotini_South Kavala,,923.7925292425738,2050,1.0,0.0,41.034219699999994,85.96727418181854,24.9077791,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_774,INET_N_1393,GR,GR,41.1224394,40.946,25.4065582,24.409,False
INET_PL_1035,Karperi_South Kavala,,923.7925292425738,2050,1.0,0.0,41.03405,84.90879194430543,23.916649999999997,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_720,INET_N_1393,GR,GR,41.1221,40.946,23.4243,24.409,False
INET_PL_1037,Sidirokastron_Kulata,,923.7925292425738,2050,1.0,0.0,41.31126425,17.168525542163547,23.37853545,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1361,INET_N_801,GR,BG,41.2349471,41.3875814,23.3938203,23.3632506,False
INET_PL_1039,Tripoli_Inoi,,923.7925292425738,2050,1.0,0.0,37.84,117.33186253847971,22.891,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_669,INET_N_1511,GR,GR,38.17,37.51,23.412,22.37,False
INET_PL_1041,Tripoli_Megalopolis,,923.7925292425738,2050,1.0,0.0,37.464,25.26945136210034,22.239150000000002,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1511,INET_N_941,GR,GR,37.51,37.418,22.37,22.1083,False
INET_PL_1043,Aspropyrgos_Keratea,,923.7925292425738,2050,1.0,0.0,37.934277,43.32673778539914,23.788,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_80,INET_N_733,GR,GR,38.060554,37.808,23.6,23.976,False
INET_PL_1045_EE_0,Gas Interconnector Greece-Bulgaria0,,923.7925292425738,2050,1.0,0.0,41.3802197,57.40617185821144,25.3907791,8.33,75.0,3.0,1983.0,169.0188877027284,INET_N_774,INET_N_717,GR,BG,41.1224394,41.638,25.4065582,25.375,False
INET_PL_1045_EE_1,Gas Interconnector Greece-Bulgaria1,,923.7925292425738,2050,1.0,0.0,41.78735,36.52674575930099,25.4665,8.33,75.0,3.0,1983.0,169.0188877027284,INET_N_717,INET_N_603,BG,BG,41.638,41.9367,25.375,25.558,False
INET_PL_1045_EE_2,Gas Interconnector Greece-Bulgaria2,,923.7925292425738,2050,1.0,0.0,41.995955,13.444650385287124,25.573999999999998,8.33,75.0,3.0,1983.0,169.0188877027284,INET_N_603,INET_N_366,BG,BG,41.9367,42.05521,25.558,25.59,False
INET_PL_1045_EE_3,Gas Interconnector Greece-Bulgaria3,,923.7925292425738,2050,1.0,0.0,42.245105,42.42846471785791,25.614,8.33,75.0,3.0,1983.0,169.0188877027284,INET_N_366,INET_N_1413,BG,BG,42.05521,42.435,25.59,25.638,False
INET_PL_1050,Giurgiu-Ruse Pipeline,,500.0,2050,1.0,0.0,43.871271,7.427601419512671,25.9652645,4.11,75.0,3.0,1983.0,155.05548533120404,INET_N_544,INET_N_1270,RO,BG,43.9046,43.837942,25.9625,25.968029,False
INET_PL_1052,Strandja-Lozenets,,923.7925292425738,2050,1.0,0.0,42.4203823,55.45749457763046,26.907614199999998,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1431,INET_N_887,BG,BG,42.1825,42.6582646,27.008611,26.8066174,False
INET_PL_1054,Lozenets-Stara Zagora,,923.7925292425738,2050,1.0,0.0,42.5466323,98.93021951097836,26.2223087,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_887,INET_N_1413,BG,BG,42.6582646,42.435,26.8066174,25.638,False
INET_PL_1056,Lozenets-Provadiya,,923.7925292425738,2050,1.0,0.0,42.917648299999996,77.43518354291102,27.123594949999998,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_887,INET_N_1184,BG,BG,42.6582646,43.177032,26.8066174,27.4405725,False
INET_PL_1058,Provadiya-Valchi Dol,,923.7925292425738,2050,1.0,0.0,43.29128245,26.94777587895436,27.4958806,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1184,INET_N_1548,BG,BG,43.177032,43.4055329,27.4405725,27.5511887,False
INET_PL_1060,Valchi Dol-Polski Senovets,,923.7925292425738,2050,1.0,0.0,43.33123845,182.8827974545481,26.4255944,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1548,INET_N_1157,BG,BG,43.4055329,43.256944,27.5511887,25.3000001,False
INET_PL_1062,Valchi Dol-Kardam,,923.7925292425738,2050,1.0,0.0,43.5796669,59.26910007015704,27.8295445,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1548,INET_N_715,BG,BG,43.4055329,43.7538009,27.5511887,28.1079003,False
INET_PL_1064,Kulata-Petrich,,923.7925292425738,2050,1.0,0.0,41.47284475,23.022409346159332,23.28496775,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_801,INET_N_1135,BG,BG,41.3875814,41.5581081,23.3632506,23.2066849,False
INET_PL_1066,Petrich-Dubnitza,,923.7925292425738,2050,1.0,0.0,41.91195405,79.12221687295533,23.15834245,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1135,INET_N_394,BG,BG,41.5581081,42.2658,23.2066849,23.11,False
INET_PL_1068,Stara Zagora-Plovdiv,,923.7925292425738,2050,1.0,0.0,42.3425,75.84975070288453,25.194000000000003,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1413,INET_N_1151,BG,BG,42.435,42.25,25.638,24.75,False
INET_PL_1070,Plovdiv-Ihtiman,,923.7925292425738,2050,1.0,0.0,42.3441209,79.57486294940729,24.2830859,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1151,INET_N_660,BG,BG,42.25,42.4382418,24.75,23.8161718,False
INET_PL_1072,Ihtiman-Dubnitza,,923.7925292425738,2050,1.0,0.0,42.3520209,61.13466275308599,23.4630859,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_660,INET_N_394,BG,BG,42.4382418,42.2658,23.8161718,23.11,False
INET_PL_1074,Dubnitza-Kyustendil,,923.7925292425738,2050,1.0,0.0,42.27634085,34.322634422777234,22.9019654,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_394,INET_N_805,BG,BG,42.2658,42.2868817,23.11,22.6939308,False
INET_PL_1076,Kyustendil-Zhidilovo,,923.7925292425738,2050,1.0,0.0,42.255567150000005,25.292063326399468,22.5462649,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_805,INET_N_1660,BG,MK,42.2868817,42.2242526,22.6939308,22.398599,False
INET_PL_1078,Strandja-Malkoclar,,923.7925292425738,2050,1.0,0.0,42.11175,15.758077258913806,27.0133055,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1431,INET_N_914,BG,TR,42.1825,42.041,27.008611,27.018,False
INET_PL_1080,Kardam-Negru Voda,,923.7925292425738,2050,1.0,0.0,43.784693000000004,11.174001423504379,28.16276095,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_715,INET_N_1021,BG,RO,43.7538009,43.8155851,28.1079003,28.2176216,False
INET_PL_1082,Negru Voda-Isaccea,,923.7925292425738,2050,1.0,0.0,44.540504049999996,162.41261324761734,28.33917445,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1021,INET_N_685,RO,RO,43.8155851,45.265423,28.2176216,28.4607273,False
INET_PL_1084,Arad-Mediesu Aurit,,923.7925292425738,2050,1.0,0.0,46.984221500000004,226.02599648989695,22.2241122,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_71,INET_N_939,RO,RO,46.1817,47.786743,21.31056,23.1376644,False
INET_PL_1086,Mediesu Aurit-Hust,,923.7925292425738,2050,1.0,0.0,47.980103150000005,44.625705022426345,23.217456,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_939,INET_N_654,RO,UA,47.786743,48.1734633,23.1376644,23.2972476,False
INET_PL_1088,Isaccea-Orlovka,,923.7925292425738,2050,1.0,0.0,45.292661499999994,6.090579182237528,28.45679865,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_685,INET_N_1089,RO,UA,45.265423,45.3199,28.4607273,28.45287,False
